MediaEngine.init не был вызван. Продолжение невозможно.,,MediaEngine.init was not called. Cannot continue.
Не удалось определить протокол для URI %s,,Could not determine protocol for URI %s
Не удалось определить протокол для %s,,Could not determine protocol for %s
Неверный URI: %s,,Bad URI: %s
Неверное число аргументов,,Invalid number of arguments
Отсутствует аргумент ObjectID,,ObjectID argument missing
Неверный диапазон,,Invalid range
Отсутствует фильтр,,Missing filter
Нет такого контейнера,,No such container
upnp:createClass значение не поддерживается,,upnp:createClass value not supported
Отсутствует аргумент «Elements».,,“Elements” argument missing.
Комментарии XML запрещены,,Comments not allowed in XML
Отсутствует аргумент ContainerID,,Missing ContainerID argument
Нет объектов в DIDL-Lite от клиента: «%s»,,No objects in DIDL-Lite from client: “%s”
@id должен быть пустой строкой в вызове CreateObject,,"@id must be set to quta1"" in CreateObject call"
dc:title не должно быть пустым в вызове CreateObject,,dc:title must not be empty in CreateObject call
"Флаги, которые не должны быть установлены, были найдены в «dlnaManaged»",,Flags that must not be set were found in “dlnaManaged”
Неверный upnp:class в CreateObject,,Invalid upnp:class given in CreateObject
В объекта отсутствует атрибут @restricted,,Object is missing the @restricted attribute
Невозможно создать элемент с ограничениями,,Cannot create restricted item
UPnP-класс «%s» не поддерживается,,UPnP class “%s” not supported
Создание объекта в %s запрещено,,Object creation in %s not allowed
Не удалось создать элемент под «%s»: %s,,Failed to create item under “%s”: %s
Профиль DLNA «%s» не поддерживается,,DLNA profile “%s” not supported
Не удалось создать объект класса «%s»: не поддерживается,,Cannot create object of class “%s”: Not supported
Ошибка в контейнере «%s» при попытке найти в нём новый добавленный дочерний объект «%s»: %s,,Error from container “%s” on trying to find the newly added child object “%s” in it: %s
Отсутствует аргумент «ContainerID».,,“ContainerID” agument missing.
Отсутствует аргумент «ObjectID».,,“ObjectID” argument missing.
Не удалось создать объект под «%s»: %s,,Failed to create object under “%s”: %s
Некорректный критерий поиска,,Invalid search criteria given
Не удалось выполнить поиск в «%s»: %s,,Failed to search in “%s”: %s
Субтитры недоступны,,No subtitle available
Нет доступного компонента для создания миниатюр: %s,,No thumbnailer available: %s
Создание миниатюр не поддерживается,,Thumbnailing not supported
Нет доступных миниатюр,,No thumbnail available
Нет доступных миниатюр. Требуется создание.,,No thumbnail available. Generation requested.
Нет доступного модуля миниатюр D-Bus,,No D-Bus thumbnailer available
Не удалось создать GstElement для URI %s,,Could not create GstElement for URI %s
Скорость воспроизведения не поддерживается,,Playspeed not supported
Тип запроса HTTPSeekRequest %s не поддерживается,,HTTPSeekRequest type %s unsupported
Не удалось создать конвейер,,Failed to create pipeline
Не удалось соединить %s с %s,,Failed to link %s to %s
Не удалось соединить коннектор %s с %s,,Failed to link pad %s to %s
Ошибка в конвейере %s: %s,,Error from pipeline %s: %s
Предупреждение в конвейере %s: %s,,Warning from pipeline %s: %s
Не удалось переместиться к смещению %lld:%lld,,Failed to seek to offsets %lld:%lld
Не удалось переместиться,,Failed to seek
Неверный URI без префикса: %s,,Invalid URI without prefix: %s
Невозможно обработать URI %s с протоколом %s,,Can’t process URI %s with protocol %s
Не удалось создать источник данных GStreamer для %s: %s,,Failed to create GStreamer data source for %s: %s
Не удалось создать конфигурацию транскодера. В установленном GStreamer может отсутствовать модуль,,Could not create a transcoder configuration. Your GStreamer installation might be missing a plug-in
Отсутствует необходимый элемент %s,,Required element %s missing
Элемент GStreamer «dvdreadsrc» не найден. Поддержка DVD не работает,,GStreamer element “dvdreadsrc” not found. DVD support does not work
Поддерживается только побайтное перемещение,,Only byte-based seek supported
"Может обрабатывать только MediaObjects, основанные на файлах (MediaFileItems)",,Can only process file-based MediaObjects (MediaFileItems)
Модулю «%s» не удалось подключиться к шине D-Bus. Игнорирование…,,Module “%s” could not connect to D-Bus session bus. Ignoring…
Внешний поставщик %s не предоставляет обязательное свойство «%s»,,External provider %s did not provide mandatory property “%s”
Общедоступный носитель,,Shared media
Видео,Авидео,Videos
Название %d,,Title %d
Не удалось найти двоичный файл lsdvd. Извлечение информации о DVD недоступно,,Failed to find lsdvd binary in path. DVD extraction will not be available
"Получена допустимая команда, игнорируется",,"Invalid command received, ignoring"
Не удалось просмотреть URI %s: %s,,Failed to discover URI %s: %s
Не удалось прочитать из канала: %s,,Failed to read from pipe: %s
Не удалось отправить ошибку родителю: %s,,Failed to send error to parent: %s
"— помощник, используемый Rygel для извлечения метаданных",,— helper binary for Rygel to extract metadata
Не удалось разобрать аргументы командной строки: %s,,Failed to parse commandline args: %s
Не удалось создать компонент для извлечения обложек: %s,,Failed to create media art extractor: %s
«%s» обработан,,“%s” harvested
Ошибка получения объекта «%s» из базы данных: %s,,Error fetching object “%s” from database: %s
Не удалось запросить информацию о файле %s: %s,,Failed to query info of a file %s: %s
Не удалось найти объект %s или его родителя. База данных не согласована,,Could not find object %s or its parent. Database is inconsistent
Ошибка удаления объекта из базы данных: %s,,Error removing object from database: %s
Не удалось обработать файл %s: %s,,Failed to harvest file %s: %s
Не удалось запросить базу данных: %s,,Failed to query database: %s
Не удалось перечитать папку «%s»: %s,,Failed to enumerate folder “%s”: %s
Не удалось получить потомков в контейнере %s: %s,,Failed to get children of container %s: %s
Не удалось выбрать мета-данные для файла %s,,Failed to extract meta-data for file %s
URI %s пропущен; извлечение завершилось неудачно: %s,,Skipping URI %s; extraction completely failed: %s
Не удалось получить количество потомков в контейнере запроса: %s,,Failed to get child count of query container: %s
Не удалось принудительно реиндексировать базу данных для её исправления: %s,,Failed to force reindex to fix database: %s
Не удалось создать индексы: %s,,Failed to create indices: %s
Невозможно обновиться с версии %d,,Cannot upgrade from version %d
Сбой при обновлении базы данных до v18: %s,,Database upgrade to v18 failed: %s
Не удалось добавить элемент с ID %s: %s,,Failed to add item with ID %s: %s
Не удалось получить идентификаторы обновлений: %s,,Failed to get update IDs: %s
Рассогласование базы данных: у элемента %s нет родителя %s,,Inconsistent database: item %s does not have parent %s
Не удалось получить токен для сброса,,Failed to get reset token
Не удалось удержать ServiceResetToken: %s,,Failed to persist ServiceResetToken: %s
Не удалось удалить виртуальные папки: %s,,Failed to remove virtual folders: %s
Не удалось пометить элемент %s как защищённый (%d): %s,,Failed to mark item %s as guarded (%d): %s
Невозможно создать ссылки на контейнеры,,Cannot create references to containers
Не удалось добавить %s в список игнорируемых файлов: %s,,Failed to add %s to ignored files: %s
"Не удалось определить, находится ли URI %s в списке игнорируемых: %s",,Failed to get whether URI %s is ignored: %s
"Не удалось определить, защищён ли элемент %s: %s",,Failed to get whether item %s is guarded: %s
"Обнаруженная версия базы данных «%d» новее, чем поддерживаемая версия «%d»",,The version “%d” of the detected database is newer than our supported version “%d”
Несовместимая схема… продолжение невозможно,,Incompatible schema… cannot proceed
"Некорретная база данных, не удалось запросить таблицу sqlite_master: %s",,"Invalid database, cannot query sqlite_master table: %s"
Не удалось создать схему базы данных: %s,,Failed to create database schema: %s
Пропущено неподдерживаемое сортировочное поле: %s,,Skipping unsupported sort field: %s
Не удалось корректно остановить процесс. Используется KILL,,Failed to gracefully stop the process. Using KILL
Сбой check_async в процессе: %s,,Process check_async failed: %s
Процесс умер при попытке обработать URI %s,,Process died while handling URI %s
Установка подпроцесса для извлечения завершилась неудачно: %s,,Setting up extraction subprocess failed: %s
Из процесса-потомка получена недопустимая строка: %s,,Received invalid string from child: %s
От процесса-потомка %s получена неправильно сформированная строка…,,Received ill-formed response string %s from child…
Сбой при чтении из процесса-потомка: %s,,Read from child failed: %s
Не удалось отправить команду процессу-потомку: %s,,Failed to send command to child: %s
Не удалось получить количество потомков: %s,,Failed to get child count: %s
Невозможно создать элементы в %s,,Can’t create items in %s
Невозможно добавить контейнеры в %s,,Can’t add containers in %s
Невозможно удалить контейнеры в %s,,Can’t remove containers in %s
Невозможно удалить элементы в %s,,Can’t remove items in %s
upnp:class не поддерживается в %s,,upnp:class not supported in %s
Не удалось загрузить модуль %s: %s,,Failed to load plugin %s: %s
Не будет следить за изменениями файлов,,Will not monitor file changes
Не удалось настроить наблюдение за изменениями файлов для %s: %s,,Failed to setup up file monitor for %s: %s
Файлы и папки,,Files & Folders
Носитель @REALNAME@,,@REALNAME@’s media
Не удалось удалить элемент: %s,,Failed to remove entry: %s
Не удалось сохранить объект: %s,,Failed to save object: %s
Не удалось добавить объект: %s,,Failed to add object: %s
Не удалось удалить элемент: %s,,Failed to remove object: %s
Не удалось удалить файл %s: %s,,Failed to remove file %s: %s
Не удалось найти объект %d в кэше,,Could not find object %d in cache
Интерфейс MPRIS %s доступен только для чтения. Игнорирование.,,MPRIS interface at %s is read-only. Ignoring.
Проигрыватель GStreamer,,GStreamer Player
Не удалось создать проигрыватель GStreamer,,Could not create GStreamer player
Не удалось создать URI для папки «%s»: %s,,Failed to construct URI for folder “%s”: %s
Не удалось подписаться на сигналы Tracker: %s,,Could not subscribe to Tracker signals: %s
Не поддерживается,,Not supported
Ошибка получения всех значений для «%s»: %s,,Error getting all values for “%s”: %s
Не удалось запустить службу Tracker: %s. Модуль отключён.,,Failed to start Tracker service: %s. Plugin disabled.
Ошибка получения количества элементов в категории «%s»: %s,,Error getting item count under category “%s”: %s
Названия,,Titles
Сбой при создании соединения с Tracker: %s,,Failed to create a Tracker connection: %s
Сбой при создании соединения Tracker: %s,,Failed to create Tracker connection: %s
Сбой при получении соединения Tracker: %s,,Failed to get Tracker connection: %s
Не удалось загрузить конфигурацию пользователя: %s,,Failed to load user configuration: %s
msgstr[0] За %d секунду не найдено ни одного модуля; отмена…,msgstr[0] ,No plugins found in %d second; giving up…
msgstr[1] За %d секунды не найдено ни одного модуля; отмена…,msgstr[1] ,msgid_plural No plugins found in %d seconds; giving up…
Запуск Rygel v%s…,,Rygel v%s starting…
Не удалось создать RootDevice для %s. Причина: %s,,Failed to create RootDevice for %s. Reason: %s
Не удалось создать фабрику корневого устройства: %s,,Failed to create root device factory: %s
Не удалось опросить ACL: %s,,Failed to query ACL: %s
Ошибка создания DBus-прокси для ACL: %s,,Error creating D-Bus proxy for ACL: %s
Не найдено ни одной резервной политики ACL. Применяется «allow»,,No ACL fallback policy found. Using “allow”
Не найдено ни одной резервной политики ACL. Применяется «deny»,,No ACL fallback policy found. Using “deny”
Не удалось создать диалоговое окно параметров: %s,,Failed to create preferences dialog: %s
Не удалось сохранить конфигурацию в файл «%s»: %s,,Failed to save configuration data to file “%s”: %s
Не удалось запустить службу Rygel: %s,,Failed to start Rygel service: %s
Не удалось остановить службу Rygel: %s,,Failed to stop Rygel service: %s
Добавить сервер ключей,,Add Key Server
Не удалось удалить,,Cannot delete
Не удалось экспортировать ключи,,Couldn’t export keys
Не удалось экспортировать данные,,Couldn’t export data
Введите дату,,Enter the date directly
Выберите дату с помощью календаря,,Select the date from a calendar
Введите PIN-код или пароль: %s,,Enter PIN or password for: %s
Подтверждение:,,Confirm:
Ключи,,Keys
Нет: не публиковать ключи,,None: Don’t publish keys
временный элемент для инициализации,Аамҭалатәи аелемент аҭагылазаашьа арбаразы,initial temporary item
Тип сервера ключей:,,Key Server Type:
Узел:,,Host:
Имя узла или адрес сервера.,,The host name or address of the server.
Порт для доступа к серверу.,,The port to access the server on.
Серверы ключей,,Keyservers
Добавить сервер ключей,,Add keyserver
Синхронизация ключей,,Key Synchronization
_Публиковать ключи на:,,_Publish keys to:
Авто_матически загружать ключи с серверов,Авто_матикла асервер ацыԥхақәа рҭагалара,Automatically retrieve keys from _key servers
Автоматически син_хронизировать изменённые ключи с серверами ключей,Автоматикла асинхронтәра ипсаху ацаԥхақәеи асервер ацыԥхақәеи,Automatically synchronize _modified keys with key servers
Сервер ключей LDAP,,LDAP Key Server
Сервер ключей HTTP,,HTTP Key Server
Сервер ключей HTTPS,,HTTPS Key Server
Слабо,,Marginal
Безоговорочно,,Ultimate
Отозван,,Revoked
Создать новый элемент,,Create a new item
Импортировать из файла,,Import item from file
Выбрать предыдущее хранилище ключей,,Select previous keyring
Выбрать следующее хранилище ключей,,Select next keyring
Показывать боковую панель (на маленьком экране),,Show sidebar (on small screens)
Показать содержание хранилища ключей (на маленьком экране),,Show keyring contents (on small screens)
Автоматическое получение ключей,Автоматикла ацаԥхақәа роура,Auto retrieve keys
Автоматическая публикация ключей,Автоматикла ацаԥхақәа ркьыԥхьра ,Auto publish keys
Больше не используется.,Уаҳа ахархәара аиуӡом.,No longer in use.
Высота окна,Аԥенџьыр аҳаракыра,Height of the window
Высота окна в пикселях.,Аԥенџьыр аҳаракыра пиксельла,Height (in pixels) of the window.
Пароли и ключи,,Passwords and Keys
Управление паролями и ключами шифрования,,Manage your passwords and encryption keys
Пароли и ключи это приложение GNOME для управления хранилищами ключей шифрования.,,Passwords and Keys is a GNOME application for managing encryption keys.
"С помощью Паролей и ключей можно создавать и управлять ключами PGP, создавать и управлять ключами SSH, публиковать и получать ключи с серверов, кэшировать парольные фразы, создавать резервные копии ключей и связок с ключами.",,"With Passwords and Keys you can create and manage PGP keys, create and manage SSH keys, publish and retrieve keys from key servers, cache your passphrase so you don’t have to keep typing it and backup your keys and keyring."
связка;шифрование;безопасность;подпись;ssh;gpg;pgp;,,keyring;encryption;security;sign;ssh;gpg;pgp;
"Хранящиеся личные пароли, мандаты и секреты",,"Stored personal passwords, credentials and secrets"
Не удалось разблокировать,,Couldn’t unlock
Не удалось добавить элемент,,Couldn’t add item
Пароль или секрет,,Password or Secret
Секрет NetworkManager,,Network connection secret
Пароль Wi-Fi,,Wi-Fi password
Пароль для сети,,Network password
Пароль для GNOME Web,,GNOME Web password
Пароль для Google Chrome,,Google Chrome password
Пароль для обмена мгновенными сообщениями,,Instant messaging password
Пароль учётной записи обмена сообщениями ,,IM account password for 
Пароль для Telepathy,,Telepathy password
Пароль для сетевых учётных записей GNOME,,GNOME Online Accounts password
Сохранить изменения для этого элемента?,,Save changes for this item?
Даёт доступ к сетевому хранилищу или ресурсу,,Access a network share or resource
Даёт доступ к веб-сайту,,Access a website
Разблокирует ключ PGP,,Unlocks a PGP key
Разблокирует ключ SSH,,Unlocks a Secure Shell key
Сохранённый пароль или учётное имя,,Saved password or login
Сетевые учётные сведения,,Network Credentials
Не удалось изменить пароль.,,Couldn’t change password.
Не удалось установить описание.,,Couldn’t set description.
Ошибка при удалении пароля.,,Error deleting the password.
Хранящееся примечание,,Stored note
Пароль для связки ключей,,Keyring password
Пароль для ключа шифрования,,Encryption key password
Пароль для ключа хранилища,,Key storage password
Секрет NetworkManager,,Network Manager secret
"Уверены, что хотите безвозвратно удалить пароль «%s»?",,Are you sure you want to delete the password “%s”?
"msgstr[0] Уверены, что хотите безвозвратно удалить %d пароль?",msgstr[0] ,Are you sure you want to delete %d password?
"msgstr[1] Уверены, что хотите безвозвратно удалить %d пароля?",msgstr[1] ,msgid_plural Are you sure you want to delete %d passwords?
Не удалось добавить связку ключей,,Couldn’t add keyring
Неизвестная дата,,Unknown date
"Связка ключей, которая автоматически разблокируется при входе в систему",,A keyring that is automatically unlocked on login
"Связка ключей, используемая для хранения паролей",,A keyring used to store passwords
Не удалось назначить связку ключей по умолчанию,,Couldn’t set default keyring
Не удалось изменить пароль к связке ключей,,Couldn’t change keyring password
_Установить по умолчанию,,_Set as default
Изменить _пароль,,Change _Password
"Уверены, что хотите удалить связку ключей для паролей «%s»?",,Are you sure you want to delete the password keyring “%s”?
"Я понимаю, что все элементы будут безвозвратно удалены.",,I understand that all items will be permanently deleted.
Показать/скрыть пароль,,Show/Hide password
Добавить пароль,,Add Password
_Связка ключей:,,_Keyring:
Добавить связку ключей для паролей,,Add password keyring
Введите название новой связки ключей. Далее вас попросят ввести пароль для разблокировки.,,Please choose a name for the new keyring. You will be prompted for an unlock password.
Имя новой связки ключей:,,New Keyring Name:
Свойства элемент,,Item Properties
Сервер,,Server
Удалить пароль,,Delete Password
Свойства связки ключей,,Keyring properties
Создан в,,Created on
Добавить подключ к %s,,Add subkey to %s
DSA (только подпись),,DSA (sign only)
ElGamal (только шифрование),,ElGamal (encrypt only)
RSA (только подпись),,RSA (sign only)
RSA (только шифрование),,RSA (encrypt only)
_Тип ключа,,Key _Type
_Длина ключа,,Key _Length
Длина ключа,,Length of Key
Истекает,,Expiration Date
Никогда не _истекает,,Never E_xpires
Если срок действия ключа никогда не истекает,,If key never expires
Создать новый подключ,,Generate a new subkey
Добавить идентификатор пользователя к %s,,Add user ID to %s
Не удалось добавить идентификатор пользователя,,Couldn’t add user ID
Добавить идентификатор пользователя,,Add User ID
_Полное имя,,Full _Name
Должен быть не менее 5 символов,,Must be at least 5 characters long
_Адрес эл. почты,_Аел. ԥошьҭа аҭыӡҭыԥ,_Email Address
Необязательный адрес эл. почты,,Optional email address
_Комментарий к ключу,,Key Co_mment
Необязательный комментарий с описанием ключа,,Optional comment describing key
Создать новый идентификатор пользователя,,Create the new user ID
"Не удалось расшифровать. Возможно, у вас нет ключа для расшифровки.",,Decryption failed. You probably do not have the decryption key.
Недопустимый срок действия,,Invalid expiry date
Срок действия должен заканчиваться в будущем,,The expiry date must be in the future
Не удалось изменить срок действия,,Couldn’t change expiry date
Срок действия: %s,,Expiry: %s
Нико_гда не истекает,,_Never expires
Несколько ключей,,Multiple Keys
Данные ключа,,Key Data
Защищённые ключи PGP,,Armored PGP keys
DSA ElGamal,DSA ElGamal,DSA ElGamal
Не удалось создать ключ PGP,,Couldn’t generate PGP key
Пароль для нового ключа PGP,,Passphrase for New PGP Key
Введите дважды пароль для нового ключа.,,Enter the passphrase for your new key twice.
"При создании ключа необходимо сгенерировать большое
количество случайных данных. Мы советуем выполнять
некоторые другие действия: печать на клавиатуре,
перемещение курсора мыши, работа с приложениями.
Эти действия обеспечат случайные данные, необходимые системе.",,"When creating a key we need to generate a lot of
random data and we need you to help. It’s a good
idea to perform some other action like typing on
the keyboard, moving the mouse, using applications.
This gives the system the random data that it needs."
Создание ключа,,Generating key
Имя должно быть не менее 5 символов.,,Name must be at least 5 characters long.
Новый ключ PGP,,New PGP key
Ключ PGP позволяет шифровать почту и файлы для других людей.,,A PGP key allows you to encrypt email or files to other people.
_Дополнительные параметры ключа,,_Advanced key options
_Комментарий,,_Comment
_Тип шифрования,,Encryption _Type
_Стойкость ключа (в битах),,Key _Strength (bits)
Истекает,,E_xpiration Date
Н_икогда не истекает,,Ne_ver Expires
Создать новый ключ,,Generate a new key
"Уверены, что хотите безвозвратно удалить %s?",,Are you sure you want to permanently delete %s?
msgstr[0] Действительно безвозвратно удалить %d ключ?,msgstr[0] ,Are you sure you want to permanently delete %d keys?
msgstr[1] Действительно безвозвратно удалить %d ключа?,msgstr[1] ,msgid_plural Are you sure you want to permanently delete %d keys?
Неправильный пароль,,Wrong password
Вы уже третий раз ввели неправильный пароль. Попробуйте ещё раз.,Хынтә ииашам ажәамаӡа ҭажәҩит .Еиҭа шәҽазышәшәа.,This was the third time you entered a wrong password. Please try again.
Неправильный пароль.,,Wrong passphrase.
Введите новый пароль для «%s»,,Enter new passphrase for “%s”
Введите пароль для «%s»,,Enter passphrase for “%s”
Введите новый пароль,,Enter new passphrase
Введите пароль,,Enter passphrase
Пароль,,Passphrase
msgstr[0] Загружен %d ключ,msgstr[0] ,Loaded %d key
msgstr[1] Загружено %d ключа,msgstr[1] ,msgid_plural Loaded %d keys
Недопустимые данные ключа (отсутствуют идентификаторы пользователя). Причиной может быть неправильно установленное на компьютере время (время в будущем) или отсутствие собственной подписи.,,Invalid key data (missing UIDs). This may be due to a computer with a date set in the future or a missing self-signature.
Ключи GnuPG,,GnuPG keys
GnuPG: каталог по умолчанию для связки ключей,,GnuPG: default keyring directory
"<big><b>Фотография слишком большая</b></big>
Рекомендуемый размер фотографии на ключе — %d × %d точек.","<big><b>Аԥшранҵа амцхә идууп</b></big>
Адгаларатә рышәага аԥшранҵақәа ацаԥхаҟны — %d × %d акәаԥқәа.","<big><b>The photo is too large</b></big>
The recommended size for a photo on your key is %d × %d pixels."
_Не менять размер,,_Don’t Resize
"Этот файл не содержит изображение, или содержит неизвестный тип изображения. Попробуйте использовать изображение в формате JPEG.",,"This is not a image file, or an unrecognized kind of image file. Try to use a JPEG image."
Все файлы изображений,,All image files
Все файлы формата JPEG,,All JPEG files
Выберите фотографию для добавления к ключу,,Choose Photo to Add to Key
Не удалось подготовить фотографию,,Couldn’t prepare photo
Не удалось добавить фотографию,,Couldn’t add photo
"Не удалось загрузить файл. Может быть, он имеет недопустимый формат.",,The file could not be loaded. It may be in an invalid format.
"Уверены, что хотите удалить текущую фотографию из вашего ключа?",,Are you sure you want to remove the current photo from your key?
Не удалось удалить фотографию,,Couldn’t delete photo
Не удалось отозвать подключ,,Couldn’t revoke subkey
Отозвать: %s,,Revoke: %s
Нет причины,,No reason
Нет причины для отзыва ключа,,No reason for revoking key
Скомпрометирован,,Compromised
Ключ скомпрометирован,,Key has been compromised
Заменён,,Superseded
Ключ заменён,,Key has been superseded
Не используется,,Not Used
Ключ больше не используется,,Key is no longer used
При_чина:,,_Reason:
Причина для отзыва ключа,,Reason for revoking the key
Необязательное описание отзыва,,Optional description of revocation
Отозвать ключ,,Revoke key
Отозвать,,Re_voke
"Я понимаю, что этот секретный ключ будет безвозвратно удалён.",,I understand that this secret key will be permanently deleted.
"Этот ключ уже был подписан
«%s»",,"This key was already signed by
“%s”"
Не удалось подписать ключ,,Couldn’t sign key
"Нет ключей, которыми можно подписать",,No keys usable for signing
"У вас нет личных ключей PGP, с помощью которых можно было бы выразить доверие этому ключу.",,You have no personal PGP keys that can be used to indicate your trust of this key.
Подписать ключ,,Sign Key
"Подписывая ключ, вы заявляете о своей уверенности в том, что владелец этого ключа:",,By signing you indicate your trust that this key belongs to:
Имя ключа,,Key Name
Насколько тщательно вы проверили этот ключ?,,How carefully have you checked this key?
_Никак,,_Not at all
_Поверхностно,,_Casually
Очень т_щательно,,_Very Carefully
"<i>Никак:</i> означает, что вы верите, что этот ключ принадлежит тому, кто записан владельцем, но вы не проверили это.","<i>Зынӡаск:</i> иаанагоит, шәара ишхашәҵо, ари ацаԥха ԥшәымас иарбоу аӡәы ишитәу,  аха шәара уи гәашәымҭаӡеит.","<i>Not at all:</i> means you believe the key is owned by the person who claims to own it, but you could not or did not verify this to be a fact."
"<i>Поверхностно:</i> означает, что вы провели поверхностную проверку того, что этот ключ принадлежит тому, кто записан владельцем. Например, вы с владельцем сверили отпечатки ключа по телефону.","<i>Ақәыԥшылара:</i> иаанагоит, шәара ишымҩаԥыжәгаз  ақәыԥшыларатә гәаҭара ацаԥха зтәу ԥшәмаҵас иану шиакәу аилкааразы.Иаҳҳәап, шәареи аԥшәмеи телефонла еиҿарԥшны игәашәҭеит ацаԥха ашьҭра .","<i>Casually:</i> means you have done a casual verification that the key is owned by the person who claims to own it. For example, you could read the key fingerprint to the owner over the phone."
"<i>Очень тщательно:</i> Выбирайте этот вариант, только если вы полностью уверены, что этот ключ — подлинный.","<i>Даараӡа шәазхәыцны:</i> Иалышәха ари авариант, ишҵабыргыцәҟьоу агәра анышәгалак ашьҭахь.",<i>Very Carefully:</i> Select this only if you are absolutely sure that this key is genuine.
"Вы можете использовать трудноподделываемый документ с фотографией (например, паспорт), чтобы лично удостовериться в правильности имени владельца ключа. Вам следует также проверить, что адрес электронной почты принадлежит владельцу, послав на него письмо.",,You could use a hard to forge photo identification (such as a passport) to personally check that the name on the key is correct. You should have also used email to check that the email address belongs to the owner.
Другие увидят эту подпись как:,,How others will see this signature:
_Другие не могут видеть эту подпись,,_Others may not see this signature
Я могу _отозвать эту подпись позднее.,,I can _revoke this signature at a later date.
Подписать ключ как:,,Sign key as:
_Автор подписи:,_Анапаҵҩыра аԥҵаҩы:,_Signer:
_Подписать,,_Sign
ElGamal,ElGamal,ElGamal
Не удалось импортировать ключ: %s,,Couldn’t import key: %s
Импорт ключа удался,,Key import succeeded
Не удалось импортировать ключ,,Can’t import key
Ключи из сети,,Remote keys
"Ключи из сети, содержащие «%s»",,Remote keys containing “%s”
Сбой при поиске ключей.,,The search for keys failed.
"Для просмотра ключа щёлкните два раза, или щёлкните кнопку импорта для добавления ключа в хранилище.",,"Double click on a key to inspect it, or click the import button to import it into your local keyring."
Найти ключи в сети,,Find Remote Keys
Так можно найти другие ключи в сети. Эти ключи будут импортированы в локальную связку ключей.,,This will find keys for others on the Internet. These keys can then be imported into your local key ring.
"Иск_ать ключи, содержащие: ",,_Search for keys containing: 
Где искать:,,Where to search:
Не удалось опубликовать ключи на сервере,,Couldn’t publish keys to server
Не удалось получить ключи с сервера: %s,,Couldn’t retrieve keys from server: %s
msgstr[0] <b>%d ключ выбран для синхронизации</b>,msgstr[0] <b>%d ацыԥха алхуп </b> асинхронтәразы,<b>%d key is selected for synchronizing</b>
msgstr[1] <b>%d ключа выбрано для синхронизации</b>,msgstr[1] <b>%d ацыԥха алхуп </b> асинхронтәразы,msgid_plural <b>%d keys are selected for synchronizing</b>
Синхронизация ключей…,,Synchronizing keys…
Синхронизировать ключи,,Sync Keys
"Ключи из вашей связки ключей будут опубликованы на сервере и станут доступными для других. Также вы получите сведения, обновившиеся с момента последнего соединения с сервером ключей.",,This will publish the keys in your key ring so they’re available for others to use. You’ll also get any changes others have made since you received their keys.
"Все изменения, произведённые с момента последнего соединения с сервером, будут перенесены на ваш компьютер. Серверов для публикации ключей выбрано не было, поэтому ваши ключи не будут доступны другим.",,"This will retrieve any changes others have made since you received their keys. No key server has been chosen for publishing, so your keys will not be made available to others."
_Серверы ключей,,_Key Servers
_Синхронизировать,,_Sync
Не удалось связаться с %s: %s,,Couldn’t communicate with %s: %s
Не удалось определить адрес: %s,,Couldn’t resolve address %s
Устанавливается соединение с: %s,,Connecting to: %s
Недопустимый URI: %s,,Invalid URI: %s
Идёт определение адреса сервера: %s,,Resolving server address: %s
Ключи PGP,,PGP Keys
Ключи PGP используются для шифрования почты и файлов,,PGP keys are for encrypting email or files
msgstr[0] (и ещё %d),msgstr[0] ,(and %d other)
msgstr[1] (и ещё %d),msgstr[1] ,msgid_plural (and %d others)
Личный ключ PGP,,Personal PGP key
Ключ PGP,,PGP key
Не удалось изменить главную фотографию,,Couldn’t change primary photo
Ошибка изменения пароля,,Error changing password
%s — личный ключ,,%s — Private key
%s — Открытый ключ,,%s — Public key
(неизвестно),,(unknown)
Этот ключ истёк %s,,This key expired on %s
Не удалось изменить уровень доверия,,Unable to change trust
Не удалось экспортировать ключ,,Couldn’t export key
"Я думаю, что этим ключом владеет «%s»",,I believe “%s” is the owner of this key
"Я больше не доверяю тому, что «%s» владеет этим ключом",,I no longer trust that “%s” owns this key
Изменить _пароль,,Change _passphrase
Экспортировать _публичный ключ,,Export _public key
Экспортировать _личный ключ,,Export _secret key
Владелец отозвал ключ. Его больше не следует использовать.,,The owner of the key revoked the key. It should no longer be used.
Добавить фотографию,,Add a photo to this key
Удалить эту фотографию из этого ключа,,Remove this photo from this key
Сделать эту фотографию главной,,Make this photo the primary photo
Перейти к предыдущей фотографии,,Go to previous photo
Перейти к следующей фотографии,,Go to next photo
Идентификатор ключа,,Key ID
Идентификаторы пользователя,,User IDs
Добавить идентификатор пользователя,,Add user ID
Подчинённые ключи,,Subkeys
_Добавить подключ,,_Add subkey
Ваше доверие этому ключу,,Your trust of this key
Переопределить _доверие владельца,,Override owner trust
Доверие подписи,,Signature trust
"Я доверяю подписям, поставленным этим ключом на других ключах",,I trust signatures from this key on other keys
Подписать ключ,,Sign key
_Подписать ключ,,_Sign key
Отозвать подпись ключа,,Revoke key signature
_Отозвать,,_Revoke
Доверитель,,Owner trust
Довериться владельцу данного ключа,,Give a trust level to the owner of this key
Этот подключ может быть использован для шифрования,,This subkey can be used for encryption
