475	уберите тройку бубен.	 иҭажәгал ԥаҭлыкак.
449	уберите тройку пик.	 иалышәх пиксель.
435	уберите тройку треф.	 иҭажәгал ахԥатәи ахы.
462	уберите тройку червей.	 ихԥатәу аҵәаӷәақәа.
473	уберите туза бубен.	 атуза бушенко.
447	уберите туза пик.	 абыржәыҵәҟьа иҩныжәга пикс.
433	уберите туза треф.	 абыржәыҵәҟьа иҩныжәга.
460	уберите туза червей.	 абыржәыҵәҟьа иҩныжәга.
431	уберите чёрного джокера.	 аиқәаршәара агәра жәга.
476	уберите четвёрку бубен.	 иалышәх аԥшьбатәи абуфет.
450	уберите четвёрку пик.	 иалышәх аԥшьбатәи пикс.
436	уберите четвёрку треф.	 иалышәх аԥшьбатәи атренд.
463	уберите четвёрку червей.	 иалышәх аԥшьбатәи аиқәа.
478	уберите шестёрку бубен.	 иҭажәгал фба букв.
452	уберите шестёрку пик.	 иалышәх фҩык.
438	уберите шестёрку треф.	 иҭажәгал фба.
465	уберите шестёрку червей.	 иҭажәгал фҩык аиқәа.
675	убрать две подходящие верхние карты в сбросе.	 иқәыргылатәуп ианаало х-картақәак акаҵкәыр ахь.
9900	уведомляет о получении новых почтовых сообщений.	 еилсыргоит аԥошьҭатә аацҳамҭақәа раиура.
40206	уведомлять, когда собеседник печатает.	 аиҿцәажәаҩ анышьҭихлак.
27582	увеличивает выбор источников ввода в приложении настройки.	 аҿы аҭагалара ахыҵхырҭақәа ралхрала иалагоит ацҵаҿы.
3048	увеличивать размер вкладок, чтобы заполнить свободное место на панели.	 агәылаҵақәа рышәагаа аизырҳара апанель аҿы рхы иадырхәаларц азы.
11443	уверены, что хотите безвозвратно отменить выбранные изменения?	 иалху аԥсахрақәа ралагаларада иаԥышәхырц шышәҭаху агәра ганы шәыҟоума?
22960	уверены, что хотите начать новую игру?	 ахәмарга ҿыц алагара шышәҭаху агәра ганы шәыҟоума?
23536	уверены, что хотите отменить текущую игру?	 ахәмарга аԥсахра шышәҭаху агәра ганы шәыҟоума?
43402	уверены, что хотите продолжить?	 иацҵатәума?
26970	уверены, что хотите сдаться и посмотреть решение?	 агәра ганы шәыҟоума аӡбара ахәаԥшразы шышәҭаху?
17970	уверены, что хотите сдаться?	 иапшәхырц шәышәҭаху агәра ганы шәыҟоума?
41548	уверены, что хотите удалить текущую фотографию из вашего ключа?	 ацаԥха аҟнытә ианыхтәума уажәтәи апатреҭ?
20114	удаление пользователя, с незавершённым сеансом, может привести систему в противоречивое состояние.	 алҵшәа змам асеанс аҟынтәи ахархәаҩ аԥыхра, асистема аимак-аиҿакқәа цәырнагар алшоит.
19772	удаленный рабочий стол позволяет просматривать и управлять рабочим столом с другого компьютера.	 аусуратә еишәа алшара унаҭоит егьырҭ акомпиутертә аишәа ахылаԥшреи аусуреи.
19991	удалить все временные файлы?	 ианыхтәума аамҭалатәи афаилқәа зегьы?
19988	удалить все объекты из корзины?	 ианыхтәума аобиектқәа зегьы акаҵкәыр аҟынтә?
3581	удалить все пароли?	 ианыхтәума ажәамаӡақәа зегь?
14044	удалить данные файлы.	 афаилқәа раныхра
8699	удалить дублируемые сообщения?	 ианыхтәума адубликатқәа?
20039	удалить зарегистрированные отпечатки пальцев и запретить доступ по отпечатку?	 ианыхтәума инапаҵаҩу анацәа ахархәагақәа?
8618	удалить папку?	 ианыхтәума аҭаӡ?
5172	удалить подключённую удалённо адресную книгу?	 ианыхтәума адрестә шәҟәы?
18200	удалить профиль навсегда?	 ианыхтәума апрофиль?
25452	удалить репозиторий?	 ианыхтәума асимпозиум?
5780	удалить этот элемент из ящиков всех остальных получателей?	 ианыхтәума абри аелемент егьырҭ ахархәаҩцәа рҟынтә?
16076	удаляет конфигурацию и не может быть отменено.	 аконфигурациа аԥыхра ауам.
25078	удобная программа управления программным обеспечением в системе.	 апрограмма арманшәалара азы апрограмматә хәдақәҵа асистема аҿы.
31751	удостоверить файл.	 афаил арҵабыргра.
26311	уже в исходном положении.	 ахалагаратә ҭагылазаашьены иҟоуп.
2079	узнайте как работают подключения.	 еилышәкаа аҿакра аус шауа.
8649	укажите имя этой папки поиска.	 ари аҭаӡ ахьӡ ашәырба.
19114	укажите количество столов, которое нужно вам постоянно.	 иашәырба еснагь ишәҭаху астолқәа рхыԥхьаӡара.
15477	укажите минимальное количество символов для подбора соответствия.	 иашәырба асимволқәа аминималтә хыԥхьаӡара
42944	укажите одно или несколько мест для индексации.	 иашәырба аиндексзы ҭыԥк, мамзаргьы ҭыԥк.
23738	укажите процент свободного места, при превышении которого будет получено повторное предупреждение.	 иашәырба апроцент, аиҭалхрақәа раан иахәҭоу аҭыԥ аҿы аасҭа.
2899	указанные места не содержат изображений.	 иарбоу аҭыԥқәа аарԥшӡам.
4887	указанные пользователем заголовки для выявления спама.	 иарбоу ахархәаҩ ишәагаақәа раарԥшразы ихы иаирхәо ажәақәа
23003	указанный здесь цвет будет использоваться при создании новых заметок.	 араҟа иарбоу аԥштәы ахархәара аиуеит иҿыцу азгәаҭақәа раԥҵараан.
23000	указанный здесь шрифт будет использоваться для отображения заметок.	 ара иарбоу ашрифт ахархәара аиуеит азгәаҭақәа раарԥшразы.
32032	указано неверное имя пользователя.	 ахархәаҩ ииашам ахьӡ арбатәуп.
28520	указать локаль, которая будет использоваться для отображения даты, времени и чисел.	 иаарԥштәуп алокаль арыцхәи, аамҭеи, ахыԥхьаӡареи рзы ахархәара зауа.
27537	указывает, какую звуковую тему использовать для звуковых событий.	 иаанарԥшуеит иарбан ашьҭыбжьу ашьҭыбжьқәа раан ахархәара зауа.
19523	уменьшает яркость экрана когда компьютером не пользуются.	 акомпиутер аекран аҿы алашара есааира икаҷҷоит.
19541	уменьшенная производительность и энергопотребление.	 амчхарақәеи амчхарақәеи еиҵахоит.
31748	упростить файл.	 афаил армариара.
22861	уровень начала игры.	 ахәмарра алагара аҩаӡара.
21839	уровень пройден.	 аҩаӡара ларҟәтәуп.
40462	уровень пунктуации большинство.	 апунктуациа аҩаӡара реиҳарак.
40460	уровень пунктуации все.	 апунктуациа зегьы.
40466	уровень пунктуации некоторые.	 апунктуациа аҩаӡара џьоукы.
40464	уровень пунктуации нет.	 апунктуациа аҩаӡара ыҟаӡам.
4865	уровень, за которым сообщение должно заноситься в журнал.	 аацҳара ажурнал ахь ишьҭуа аҩаӡара.
12588	ускоритель может быть установлен только в группе действий.	 арццакыга шьақәыргылазар ҟалоит аҟаҵара агәыԥ аҟны мацара.
4797	устанавливает количество адресов, отображаемых при просмотре сообщения, за которыми отображается .	 ишьақәиргылоит ҵаны иаарԥшхо ацҳамҭа ахәаԥшраан иаарԥшхо адресқәа рхыԥхьаӡара.
19082	устанавливает порядок физических кнопок на мышке и сенсорной панели.	 ишьақәнаргылоит цәеижьлатәи апытҟәырқәеи асеномантәи апанельқәеи.
23699	установите значение для соответствия кнопок.	 апытҟәырқәа иашьашәало аҟаҵара аҵакы ашәырба.
23706	установите значение силы нажатия, при котором создаётся событие нажатия ластика.	 иқәыргылатәуп амч аҵакы, лаистика ақәыӷәӷәараан имҩаԥысуа ахҭыс
23701	установите значение силы нажатия, при котором создаётся событие нажатия стилуса.	 иашәырба амч аҵакы, астилитаҿы имҩаԥысуа ахҭыс еиҿызкаауа.
28362	установите этот ключ, чтобы в диалоговом окне разблокировке была опция переключения на другую учётную запись пользователя.	 ари ацаԥха шьақәыргылатәуп, адиалог аԥенџьыраҿ аҭаҩра адиалог аҭаҩраан, даҽа хархәаҩк аҭагалара аанкылан.
28346	установите этот ключ, чтобы включать блокировку экрана при включении хранителя экрана.	 иҭажәгал ари ацаԥха, аекран ахьчаҩ аҿакраан аекрана амҩаркраан.
4737	установите этот ключ, чтобы можно было использовать клавишу пробела для прокрутки предпросмотра сообщения, списка сообщений и папок.	 ари ацаԥха шьақәыргыл, ацҳамҭақәеи, адырраҭақәеи, аҭаӡқәеи ргәаҭаразы абжьажь ахархәара аиурц азы.
28242	установите, чтобы включить нажатия кнопок мыши с помощью сенсорной панели.	 иашәырба асенонортә понель ацхыраарала апытҟәырқәа аҿашәҵа
28274	установите, чтобы включить обратную естественную прокрутку для мыши.	 иаҿашәкәа апринтер аҿыгараз ихымԥадатәины иҟалароуп.
28256	установите, чтобы включить обратную естественную прокрутку для сенсорных панелей.	 иашәырба ишәҭаху, аԥсабаратә цәырҵра иҟаз апанельқәа рҿы иаҿактәуп.
28262	установите, чтобы включить повторные нажатия клавиш на клавиатуре.	 ишьақәыргыл арыдыркырахь ҩынтә арыд ақәыӷәӷәара
11316	установите, чтобы запретить отображение кнопок перезапуска в окне входа в систему.	 ишьақәыргылоуп, асистема аҩналарҭа иаднакыло апытҟәырқәа рбара мап ацәктәуп.
11312	установите, чтобы отображать текстовый транспарант.	 иқәыргылатәуп атексттә атранспарант ианубааларц азы.
14065	установить атрибуты файла приёмника.	 афаил атрибутқәа ықәыргылатәуп.
25815	установить неподписанное по?	 иқәыргылатәума напаҵаҩҩра?
21603	установить ограничения на то, что этот пользователь может устанавливать.	 иқәыргылатәуп ари ахархәаҩ ишьақәиргылар шилшо.
25240	установить стороннее по?	 иқәыргылатәума аганқәа?
19015	установка своих комбинаций для запуска приложений, сценариев и прочего.	 аԥшьы аус аруразы, асценариқәа, убас ала.
4959	устарело список дополнительных заголовков и включены ли они.	 иацу ахқәа рсиа ажәит, насгьы иалагалахома урҭ.
38312	устройство назначения доступно только для чтения.	 аиҿартәырахь анеира ауам аԥхьара мацаразы.
25137	устройство не может быть использовано во время обновления.	 аиҿкаашьа ахархәара ауам арҿыцраан.
18128	утилиты для помощи в организации времени.	 аамҭа аиасраҿы ацхыраара аҭара.
10695	учётная запись находится в автономном режиме.	 зыӡбахә ҳамоу анҵамҭа автономтә режим ахь иаҵанакуеит.
21585	учётные записи можно добавлять и убирать в любое время в приложении параметры.	 амузыкатә нҵамҭақәа ацуҵар ҟалоит, насгьы ацҵа аҿы иаагоу апараметрқәа аамҭала зегьы еилдыргоит.
20030	учетные записи пользователей, которыми управляет компания или организация.	 аилазаара, мамзаргьы аиҿкаара анапхгара азҭо ахархәаҩцәа рҭаҩра.
3927	файл автоматически перезагружается при изменении файла.	 афаил автоматикала еиҭаҿакхоит афаил аԥсахраан.
31862	файл был изменён другой программой.	 афаил даҽа программак ԥсахын.
15983	файл должен быть в дереве проекта.	 афаил апроект аҵла ианылозароуп.
16778	файл должен быть сохранен локально для разбора.	 афаил еиқәырхатәуп илокалтәуп.
15982	файл назначения должен находиться в пределах дерева проекта.	 иазалху афаил апроект аҳәаақәа ирҭагӡаны иҟазароуп.
16363	файл не был предоставлен.	 афаил анашьҭра залшом.
38220	файл не может быть назван как.	 афаил ҳәа ахьӡ еилкаам.
7740	файл не существует или не может быть прочитан.	 афаил ыҟаӡам, мамзаргьы амам.
43080	файл не существует.	 афаил ыҟаӡам.
6738	файл не является обычным файлом и не может быть отправлен в сообщении.	 афаил иаабац афаилӡам, насгьы уи аацҳамҭаҟа анашьҭра залшом.
16578	файл с таким именем уже существует.	 ари аҩыза ахьӡ змоу афаил ыҟоуп.
7455	файл скрипта должен быть исполняемым.	 аскрипт инагӡатәу афаилзароуп.
31860	файл слишком большой.	 афаил дуцәоуп.
8605	файл существует, но не может быть перезаписан.	 афаил ыҟоуп, аха аиҭаҿакра ауам.
8606	файл существует, но не является обычным файлом.	 афаил ыҟоуп, аха иаабац фаилӡам.
7796	файл удалён.	 афаил аныхуп.
38625	файл, который вы перетащили, не является изображением.	 еҭажәгаз афаил ҭыхымҭам.
38623	файл, который вы перетащили, не является локальным.	 еҭажәгаз афаил локалтәуп.
42399	файл, который вы пытались воспроизвести, является пустым файлом.	 ақәҭыхра зҽазызшәоз афаил иҭацәу фаилуп.
21182	файловая система будет автоматически отмонтирована во избежание каких-либо изменений.	 афаилтә система автоматикала аԥсахрақәа рҽацәыхьчаразы ииагахоит.
40239	файлы не найдены.	 афаилқәа ԥшаам.
38222	файлы с точкой в начале их имени скрываются.	 афаилқәа раԥхьа ахьӡ ҭызго.
17260	факториал !	 афакториал !
37915	фильтр дат поиска с использованием последнего использования или последнего изменения.	 арыцхәқәа рфильтр аҵыхәтәантәи рхархәара мамзаргьы аҵыхәтәантәи рыԥсахрақәа рхы иархәаны.
7748	фильтр должен иметь хотя бы одно условие.	 афильтр знык иадамзаргьы иамазар ауп.
16176	фильтр, используемый в цветовых шкалах и цветовом уровне.	 ашәыгатә қәыԥшыларақәеи ашәҭтә ҩаӡараҿы рхы иадырхәо араӡага.
16784	финансовый режим поддерживает несколько вычислений, включая периодическую процентную ставку, текущую и будущую стоимость, удвоенная и равномерная амортизация и многие другие.	 афинансттә режим адгылара анаҭоит хыԥхьаӡарақәак, изаамҭанытәиу процентлатәи аусура, иаԥхьааиуа ахәԥса, иҩбатәу ахәԥса, уҳәа убас ирацәаны.
5042	флаг, который включает сильно упрощённый интерфейс пользователя.	 абираҟ, уи иаҵанакуеит даара ирмариоу аинтерфеис ахархәаҩ.
37951	формат, который будет автоматически выбран при сжатии файлов.	 автоматикала иалххо афаилқәа аиҵацалараан.
25907	функция отображения графика ресурсов предоставляет краткий обзор того, что происходит с компьютером, показывая использования сети, памяти и процессора.	 аграфика шьаҭас измоу аресурсқәа раарԥшра афункциа акомпиутер аганахьала уахәаԥшуазар, аҳакаҭақәа рхархәара, агәынкылареи апроцессор ала имҩаԥысуеит.
32401	хитори логическая игра, похожая на популярную игру судоку.	 аха хитоси алогикатә хәмарра, аӷбаныҟәцара еиԥш
27350	хорошая работа!	 аусура бзиа!
1107	хотите заменить диск и продолжить?	 асанҭыр шәыԥсахыр шәҭахума?
22022	хотите начать новую игру с этой картой?	 ари ахәмарга ҿыц алагара шәҭахума?
22478	хотите начать новую игру?	 ахәмарга ҿыц алагара шәҭахума?
32455	хотите остановить текущую игру?	 уажәтәи ахәмарга аанкылара шәҭахума?
1762	хотите отклонить выбор файлов или добавить их в новый проект?	 афаилқәа ралхра мап ацәышәкыр шәҭахума, мамзаргьы апроект ҿыц ахь иацҵатәума?
23463	хотите поделиться своим рабочим столом?	 шәусуратә стол дахцәажәеит.
17964	хотите предложить предложить ничью?	 ачарҭқәа рыдгалара аума?
1868	хотите продолжить использование автоматической разбивки дорожек?	 ишәҭахума автоматикала дорогок ахархәара?
9911	хотите продолжить преобразование оставшейся почты?	 ааныжьхар шәҭахума?
1178	хотите создать диск из этого образа или поместить файл образа на диск?	 ари ахаҿсахьа, мамзаргьы адиск ахь ахаҿсахьа аԥҵара шәҭахума?
5179	хотите сохранить изменения?	 еиқәырхатәума аԥсахрақәа?
18492	хранит информацию, развёрнуто ли сейчас окно.	 аинформациақәа хьчома, уажәы аԥенџьыр еиҵыхума.
21671	хранить пароли незашифрованными?	 ажәамаӡақәа еиҟарамзарц?
27999	цвет вертикальной и горизонтальной линий, составляющих перекрестие.	 аиҭанаиааирақәеи ииаалоу ацәаҳәақәеи рыԥштәы.
4527	цвет маркера времени в панели времени для цвета по умолчанию, оставьте пустым.	 амаркер аамҭа аԥштәы аԥштәқәа рзы аамҭа апанель ишыҟоу еиԥш, шәаҟәыҵ, иҭацәуп.
23002	цвет новых заметок.	 азгәаҭақәа ртаблица.
4745	цвет подсветки цитирования.	 аҭыхымҭа аԥштәы.
22873	цвет червячка.	 аԥшшәы.
3056	цветовая схема режима чтения.	 аԥхьара арежим аԥштәы.
18643	цветовой профиль можно использовать на различных компьютерах или даже создавать профили для различных режимов освещённости.	 аԥштәы змоу апрофильқәа рхы иадырхәар ауеит еиуеиԥшым акомпиутерқәа, мамзаргьы еиуеиԥшым арежимқәа рзы апрофильқәа раԥҵаразгьы.
18594	целевая точка белого не получена.	 ахықәкытә акәаԥ шкәакәоу еилкаам.
38611	цель для перетаскивания поддерживает только локальные файлы.	 аиҭагаразы ахықәкы ирыцхраауеит илокалтәу афаилқәа мацара.
26244	цель игры передвинуть костяшки так, чтобы они заняли свои места, сложив последовательность чисел или целое изображение.	 ахәмаррақәа рхықәкы хада костиа абокс азы неишьас иамоуп, урҭ ахыԥхьаӡарақәа рышьҭанеира.
647	целью является расположение мастей в порядке, наиболее подходящем для текущего расклада.	 хықәкы хадас иамоуп уажәтәи ахәра аҭыԥ аанкылара.
26935	цифры указывают на ряды, где расположена пара плиток для перестановки.	 ацифрақәа иудырбоит ацәаҟәацәарҭақәа ахьыҟоу ацәаҳәеиужьқәа.
17944	чёрные находится под шахом и не могут сделать ход.	 аиқәа аҵаҟа иҟоуп, рхала аныҟәара рылшом.
17954	чёрные сдались.	 акьакьа
22869	число игроков.	 ахәмарыҩцәа рхыԥхьаӡара.
22871	число компьютерных игроков.	 акомпиутертә ахәмарҩцәа рхыԥхьаӡара.
15473	число пикселей над и под строками в редакторе.	 пиксельқәа рхыԥхьаӡара, ацәаҳәа аҵаҟа.
40944	число рядов, заполненных случайными блоками в начале игры.	 ахәмаррақәа ишрылагаз аблокқәа рхыԥхьаӡара.
15469	число секунд после изменения перед автосохранением.	 секундқәа рхыԥхьаӡара автоеишьҭагыла аԥхьа.
10796	число, указывающее выбранную тему.	 иалху атема узырбо ахыԥхьаӡара.
26383	читабельное имя профиля.	 апрофиль иаԥхьо ахьыӡ.
40487	чтение с экрана включено.	 аекран аҟынтәи аԥхьара аҿакуп.
40488	чтение с экрана выключено.	 аекран аҟнытә аԥхьара аҿыхуп.
25487	что вы думаете о приложении? постарайтесь аргументировать ваше мнение.	 шәгәаанагара еилаҳкаар шԥаҳалшо?
22080	что здесь?	 иҟои ара?
3479	что-то пошло не так, попробуйте снова.	 насгьы агьам ыҟазар, даҽазнык шәҽазышәшәа.
8721	чтобы выполнить это действие, необходимо подключение к сети.	 ари аус анагӡаразы, аҳа акаҭа аҿакра аҭахуп.
7653	чтобы добавить столбец в таблицу, перетащите его в нужное место.	 аҭаӡҩыраҿ аиҵаргыла ацҵаразы, уи ианаамҭаҵәҟьаз ииажәга.
25442	чтобы избежать денежных расходов и ограничения сети, обновления программного обеспечения не загружаются автоматически на мобильных или тарифицируемых соединениях.	 апрограммақәа харџьқәеи рҳәаақәеи риагареи, апрограммақәа рырҿыцреи, амобилтә хархәагақәеи атарифқәеи маҷк ишьҭалаӡом.
25635	чтобы использовать новые плагины, необходимо перезапустить приложение.	 аплагиа ҿыцқәа ахархәара рзутәуп, еиҭаҿактәуп апрограмма.
27753	чтобы начать, выберите местоположение.	 иалышәх аҭагылазаашьа аҭыԥ.
38612	чтобы открыть так файлы с сетевого ресурса, скопируйте их в локальную папку и перетащите их снова.	 аҳатә ресурс аҟны афаил ус аартразы алокалтә ҭаӡ ахь акпиа ахышәхнас ҿыц ииажәга.
27491	чтобы получить дополнительные советы и рекомендации, обратитесь к приложению справка.	 еиҳаны алабжьарақәеи анапхгареи шәоурц азы, аилыркаага ишәыԥшаа.
25723	чтобы проверить обновления, подключитесь к интернет.	 арҿыцрақәа гәаҭатәуп, аинтернет шәхы иашәырхәала.
32721	чтобы сделать это, необходимо пройти аутентификацию.	 уи азы аутентификациа иахыстәуп.
37965	ширина боковой панели в новых окнах по умолчанию.	 аԥенџьыр ҿыцқәа рыҟны аганахьтәи апанель аҭбаара ишыҟоу еиԥш.
5059	ширина боковой панели по умолчанию, в пикселах.	 аганахьтәи апанель аҭбаара ишыҟоу еиԥш, пиксельла.
41386	ширина боковой панели по умолчанию.	 аганахьтәи апанель аҭбаара ишыҟоу еиԥш.
27997	ширина в пикселах вертикальной и горизонтальной линий, составляющих перекрестие.	 пиксельла аҭбаара ивертикалу, ииаалоу ацәаҳәақәа ирыбжьаӡо.
2245	ширина главного окна в пикселах.	 пиксельла ихадоу аԥенџьыр аҭбаара.
10806	ширина главного окна в пикселях.	 ихадоу аԥенџьыр аҭбаара пиксельла.
2607	ширина главного окна.	 аԥенџьыр хада аҭбаара.
18005	ширина и высота окна.	 аԥенџьыр аҭбаара, насгьы аԥенџьыр аҳаракыра.
15512	ширина левой панели в пикселях.	 армаратәи апанель аҭбаара пиксельла.
22851	ширина окна в пикселах.	 аԥенџьыр аҭбаара пиксельла.
41397	ширина окна в пикселях.	 аԥенџьыр аҭбаара пиксельла.
18489	ширина окна приложения контакты по умолчанию.	 аԥшьқәа рԥенџьыр аҭбаара ишыҟоу еиԥш.
2611	ширина панели содержания и поиска.	 апанель аҵакыреи аԥшаашьеи аҭбаара.
10271	ширина по умолчанию для столбца имени в списке файлов.	 афаилқәа рыхьӡынҵаҿы аиҵаргыла аҭбаара ишыҟоу еиԥш.
15516	ширина правой панели в пикселях.	 арӷьатәи апанель аҭбаара пиксельла.
2623	шрифт для текста с переменной шириной.	 ашрифт зҽызыԥсахуа аҭбаарала.
2625	шрифт для текста с фиксированной шириной, например, фрагментов кода.	 атеқст азы ашрифт, иаҳҳәап, код иаҵанакуа апунктқәа.
4791	шрифт терминала для отображения почты.	 аԥошьҭа аарԥшраз атерминал ашрифт.
20427	шрифт, который используется при печати определения.	 ашрифт, акьыԥхьраан ахархәара зауа.
32596	щёлкните по одной из подсвеченных клеток, чтобы передвинуть туда выбранную фишку.	 шәақәыӷәӷәа иалкаау аклеткаӡақәа руак, иалху афрошын ахь аиагара.
11303	экран входа в систему может предоставить пользователям возможность входить в систему с помощью смарт-карт.	 аекран аҿы аҩнашәларҭаҿы ахархәаҩцәа ирыднагалоит еиуеиԥшым асмарт-сорт ахархәарала асистема рҽаладырхәырц.
11301	экран входа в систему может предоставить пользователям возможность входить в систему с помощью устройства считывания отпечатков пальцев.	 аекрана аҩналарҭаҿ ахархәаҩцәа ирыднагалоит рхы иадырхәо ашьҭаҵарҭақәа рхарҭәаара иазку асистема ала.
11305	экран входа в систему можно настроить так, чтобы запретить авторизацию с помощью пароля, вынуждая пользователя проходить авторизацию с помощью смарт-карты или отпечатков пальцев.	 аекрана аҭалара асистема иуднаҵар ауеит ажәамаӡа акәыргылара ала авторизациа ҟаҵара, ахархәаҩ мыругақәа рыла авторизациазура иақәырӡтәу, мамзаргьы апальма шьыҵәрақәа рышьҭаҵаразы.
40169	экранный диктор управляет курсором.	 аекранаектор акурсор напхгара аиҭоит.
5331	эск.	 аҵиаа.
5170	эта адресная книга будет безвозвратно удалена.	 ари адрестә шәҟәы ҿааҳәырада ианыххоит.
5162	эта адресная книга не может быть открыта.	 ари адрестә шәҟәы аартра ауам.
1154	эта возможность не поддерживается текущей системой записи на диск.	 ари алшара уажәтәи асистема адиск ахь аҭаҩра иаднакылом.
5562	эта встреча была изменена, но не сохранена.	 ари аиԥылара ԥсахын, аха еиқәырхам.
5564	эта задача изменена, но не сохранена.	 ари ахықәкы ԥсахуп, аха ихьчаӡам.
5566	эта заметка изменена, но не сохранена.	 ари азгәаҭа ԥсахуп, аха еиқәырхаӡам.
8730	эта заметка к письму изменена, но не была сохранена.	 ари азгәаҭа асаламшәҟәы ԥсахуп, аха еиқәырхамызт.
23098	эта заметка открыта в другом окне.	 ари азгәаҭа даҽа аԥенџьырк аҿы иаартуп.
20998	эта операция подготовит систему для выключения и удаления следующих устройств.	 ари аоперациа анаҩстәи ахархәагақәа раныхразы асистема еиқәнаршәоит.
8642	эта папка должна быть добавлена явно, перейдите в редактор виртуальных папок и добавьте её, если требуется.	 ари аҭаӡ еилкаауп, иацышәҵа аредактор ихыҭҳәаау аҭаӡқәа, нас иацҵатәуп убри.
23610	эта программа блокирует завершение сеанса.	 ари апрограмма аҵыхәтәа ԥҵәоит асеанс ахыркәшара.
7847	эта учётная запись была создана с помощью службы сетевых учётных записей.	 ари анҵамҭа ҳасаб азуны, аинтернеттә нҵамҭақәа рышьақәыргыларала иаԥҵан.
38881	эта функция может привести к замедлению работы и дополнительной нагрузке на сеть, особенно если просматриваются файлы с удаленного сервера.	 ари афункциа аусура иццакны иацрырымҭо асқьалахь инанагар алшоит, еиҳаракгьы инаскьагоу асервер аҟынтәи афаилқәа ирыхәаԥшуазар.
8620	эти сообщения не являются копиями.	 арҭ адырраҭарақәа ақәҭыхра ҟалом.
25300	этим приложением можно пользоваться только при наличии активного интернет-подключения.	 ари апрограмма ухы иаурхәар ҟалоит иактиву аинтернет-ҽызыҟаҵара змоу ауаҩы.
2465	это значение недействительно для данного типа ключа.	 ари аҵакы иашаӡам, ари ацаԥха атип азы.
986	это значение показывает скорость, которая была использована в этом контексте последний раз.	 ари аҵакы иаанарԥшуеит аҵыхәтәантәи аконтекст аҿы ахархәара змаз аццакыра.
984	это значение показывает флаги записи, которые использовались в этом контексте последний раз.	 ари аҵакы иаанарԥшуеит аҵыхәтәантәи аконтекст аҿы рхы иадырхәоз анҵамҭақәа.
17971	это имеет смысл, если вы хотите сохранить проигранную игру.	 уи аҵакы амоуп, шәара аҵахара шәҭахызар.
18788	это может быть связано с аппаратными ограничениями.	 уи исахьарку аҳәаақәа ирыдҳәалоуп.
8927	это может занять некоторое время, зависящее от объёма данных в вашей учётной записи.	 уи аамҭала иааннакылар алшоит шәара шәҟны адыррақәа рыҭҭәаараҿы.
25717	это может занять некоторое время.	 уи аамҭа рацәаны иагар алшоит.
25706	это означает, что система больше не будет получать обновления безопасности.	 уи иаанагоит асистема уаҳа ашәарҭадаратәҿыцхара ишаҿу.
38609	это отключено по соображениям безопасности.	 ашәарҭадара иахырҟьаны ари ҿыхәуп.
3582	это очистит все локально хранящиеся пароли, и это невозможно отменить.	 ари зегьы рлокалтә хкыла ихьчам, ажәамаӡақәагьы рыԥсахра залшом.
7961	это параметры, которые будут использоваться для доступа к вашей почте.	 уи апараметрқәа, ҳаҭырла шәара шәҟынтәи ахархәара зауа.
20842	это последний главный раздел, который можно создать.	 ари ашара зылшо аҵыхәтәантәи ихадоу ахәҭа ауп.
14432	это последняя возможность правильно ввести пароль перед тем, как доступ будет заблокирован.	 ари аҵыхәтәантәи алшара ажәамаӡа аарҳәлатәуп.
25302	это приложение содержит репозиторий программного обеспечения, который предоставляет обновления приложения, а также доступ к другому программному обеспечению.	 ари апрограмма иаҵанакуеит аԥшьқәа реиҭаҿыцреи, егьырҭ апрограмматә программақәа иашьҭанеиуеит.
25310	это программное обеспечение не предоставляет никаких ссылок на веб-сайт, репозиторий кода или трекер проблем.	 ари апрограмматә еиқәыршәара авеб-исит ахь азхьарԥшқәа, асимпозиумериа кодда, мамзаргьы апроблемақәа ахкеркер.
25293	это программное обеспечение недоступно на вашем языке и будет отображаться на английском языке сша.	 ари апрограмматә маншәаларан шәара шәбызшәала акум, насгьы англыз бызшәала иаарԥшхоит.
12583	это свойство не применяется, если не установлено значение использовать подчеркивание.	 уи аҷыдаҟазшьа ахархәара амаӡам, аҵшьра аҵакы ацәнамҭозар.
21610	это слабый пароль.	 ари маҷк ажәамаӡа.
5558	это собрание изменено, но не сохранено.	 ари аизара ԥсахуп, аха еиқәырхам.
5725	это собрание.	 ари аизара ауп.
6821	это сообщение подписано действительной подписью, но отправитель сообщения не может быть проверен.	 ари аацҳара анапаҵаҩроуп, аха ацҳамҭа агәаҭара залшом.
6817	это сообщение подписано действительной подписью, что удостоверяет подлинность отправителя.	 ари аацҳара анапаҵаҩроуп, уи, идәықәҵазарц зҭаху шырацәоу арҵабыргуеит.
38282	это удалённое местоположение не поддерживает отправку объектов в корзину.	 ари иахьымҩаԥысыз аҭыԥ акаҵкәыр ахь аобиектқәа рынашьҭра аднакылом.
